arrival_rate,bp_L,bp_H,FCFS_percentage,RMLF_percentage,total_rounds
24.00,90.00,27,100.00,0.00,98
32.00,90.00,18,100.00,0.00,99
40.00,90.00,18,100.00,0.00,99
26.00,90.00,18,100.00,0.00,98
32.00,32.30,512,94.95,5.05,99
38.00,90.00,27,100.00,0.00,99
24.00,90.00,18,100.00,0.00,97
20.00,90.00,18,100.00,0.00,97
28.00,32.30,512,87.76,12.24,98
38.00,90.00,36,100.00,0.00,99
36.00,32.30,512,89.90,10.10,99
28.00,90.00,36,100.00,0.00,98
22.00,13.00,262144,7.07,92.93,99
34.00,15.30,32768,7.29,92.71,96
26.00,32.30,512,92.78,7.22,97
34.00,90.00,36,100.00,0.00,99
24.00,32.30,512,92.86,7.14,98
38.00,15.30,32768,10.10,89.90,99
38.00,32.30,512,89.90,10.10,99
30.00,90.00,27,100.00,0.00,98
22.00,90.00,36,100.00,0.00,97
36.00,13.00,262144,13.13,86.87,99
30.00,90.00,36,100.00,0.00,99
38.00,19.70,4096,12.00,88.00,100
26.00,90.00,36,100.00,0.00,98
28.00,19.70,4096,6.06,93.94,99
22.00,90.00,18,100.00,0.00,98
40.00,32.30,512,90.91,9.09,99
20.00,90.00,36,100.00,0.00,97
36.00,90.00,36,100.00,0.00,99
34.00,32.30,512,89.90,10.10,99
32.00,90.00,27,100.00,0.00,99
32.00,13.00,262144,6.00,94.00,100
30.00,90.00,18,100.00,0.00,99
32.00,15.30,32768,6.12,93.88,98
40.00,19.70,4096,6.06,93.94,99
34.00,90.00,18,100.00,0.00,99
34.00,13.00,262144,7.22,92.78,97
32.00,19.70,4096,11.22,88.78,98
22.00,90.00,27,100.00,0.00,97
36.00,90.00,27,100.00,0.00,99
20.00,19.70,4096,8.33,91.67,96
24.00,19.70,4096,9.38,90.62,96
22.00,32.30,512,85.57,14.43,97
40.00,90.00,27,100.00,0.00,99
28.00,90.00,18,100.00,0.00,98
20.00,90.00,27,100.00,0.00,97
22.00,19.70,4096,10.31,89.69,97
32.00,90.00,36,100.00,0.00,99
38.00,13.00,262144,10.20,89.80,98
20.00,13.00,262144,8.08,91.92,99
40.00,90.00,36,100.00,0.00,99
30.00,15.30,32768,5.10,94.90,98
26.00,13.00,262144,5.05,94.95,99
26.00,19.70,4096,12.24,87.76,98
36.00,19.70,4096,10.10,89.90,99
24.00,13.00,262144,10.42,89.58,96
30.00,32.30,512,92.93,7.07,99
24.00,15.30,32768,4.04,95.96,99
24.00,90.00,36,100.00,0.00,98
30.00,19.70,4096,10.10,89.90,99
28.00,90.00,27,100.00,0.00,98
20.00,32.30,512,97.94,2.06,97
30.00,13.00,262144,6.67,93.33,90
36.00,90.00,18,100.00,0.00,99
38.00,90.00,18,100.00,0.00,99
22.00,15.30,32768,2.15,97.85,93
40.00,13.00,262144,9.00,91.00,100
26.00,15.30,32768,7.00,93.00,100
36.00,15.30,32768,10.10,89.90,99
40.00,15.30,32768,7.00,93.00,100
34.00,19.70,4096,10.10,89.90,99
34.00,90.00,27,100.00,0.00,99
28.00,15.30,32768,8.25,91.75,97
26.00,90.00,27,100.00,0.00,98
20.00,15.30,32768,4.08,95.92,98
28.00,13.00,262144,6.06,93.94,99
