arrival_rate,bp_L,bp_H,FCFS_percentage,RMLF_percentage,total_rounds
40.00,90.00,27,100.00,0.00,99
32.00,90.00,18,100.00,0.00,99
26.00,15.30,32768,10.20,89.80,98
20.00,32.30,512,89.69,10.31,97
26.00,32.30,512,97.96,2.04,98
30.00,32.30,512,90.82,9.18,98
20.00,90.00,27,100.00,0.00,97
22.00,90.00,27,100.00,0.00,97
32.00,32.30,512,91.84,8.16,98
28.00,90.00,18,100.00,0.00,98
28.00,90.00,36,100.00,0.00,98
40.00,13.00,262144,7.00,93.00,100
36.00,32.30,512,85.86,14.14,99
26.00,90.00,18,100.00,0.00,98
28.00,90.00,27,100.00,0.00,99
30.00,15.30,32768,10.00,90.00,100
32.00,90.00,27,100.00,0.00,99
34.00,90.00,27,100.00,0.00,99
32.00,13.00,262144,9.00,91.00,100
24.00,90.00,36,100.00,0.00,98
22.00,90.00,36,100.00,0.00,97
36.00,90.00,36,100.00,0.00,99
34.00,13.00,262144,6.00,94.00,100
40.00,90.00,18,100.00,0.00,99
40.00,90.00,36,100.00,0.00,99
22.00,15.30,32768,4.04,95.96,99
26.00,90.00,27,100.00,0.00,98
34.00,15.30,32768,11.00,89.00,100
32.00,19.70,4096,11.11,88.89,99
20.00,19.70,4096,6.19,93.81,97
30.00,13.00,262144,8.08,91.92,99
40.00,32.30,512,95.96,4.04,99
36.00,90.00,27,100.00,0.00,99
34.00,90.00,18,100.00,0.00,99
38.00,90.00,36,100.00,0.00,99
34.00,19.70,4096,8.08,91.92,99
24.00,90.00,18,100.00,0.00,98
26.00,13.00,262144,8.16,91.84,98
36.00,19.70,4096,7.00,93.00,100
32.00,15.30,32768,6.00,94.00,100
24.00,32.30,512,92.86,7.14,98
30.00,19.70,4096,5.05,94.95,99
28.00,32.30,512,91.84,8.16,98
22.00,13.00,262144,12.12,87.88,99
36.00,15.30,32768,9.00,91.00,100
28.00,15.30,32768,9.09,90.91,99
36.00,90.00,18,100.00,0.00,99
30.00,90.00,27,100.00,0.00,99
38.00,13.00,262144,5.05,94.95,99
20.00,90.00,18,100.00,0.00,97
30.00,90.00,18,100.00,0.00,98
38.00,90.00,18,100.00,0.00,99
38.00,15.30,32768,5.00,95.00,100
36.00,13.00,262144,10.20,89.80,98
38.00,32.30,512,92.93,7.07,99
22.00,32.30,512,91.84,8.16,98
40.00,19.70,4096,7.07,92.93,99
38.00,90.00,27,100.00,0.00,99
26.00,90.00,36,100.00,0.00,98
20.00,90.00,36,100.00,0.00,98
40.00,15.30,32768,6.06,93.94,99
22.00,19.70,4096,5.15,94.85,97
22.00,90.00,18,100.00,0.00,97
20.00,15.30,32768,9.18,90.82,98
28.00,19.70,4096,8.16,91.84,98
30.00,90.00,36,100.00,0.00,99
34.00,90.00,36,100.00,0.00,99
24.00,13.00,262144,8.08,91.92,99
38.00,19.70,4096,8.16,91.84,98
24.00,90.00,27,100.00,0.00,98
24.00,15.30,32768,10.10,89.90,99
34.00,32.30,512,89.80,10.20,98
26.00,19.70,4096,7.29,92.71,96
24.00,19.70,4096,7.22,92.78,97
32.00,90.00,36,100.00,0.00,99
20.00,13.00,262144,9.09,90.91,99
28.00,13.00,262144,4.04,95.96,99
