frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,464146.296555,95860.000000,277.713882
4,452207.578361,170060.000000,565.136267
8,710582.827918,199842.000000,1525.139666
16,173191.851488,52177.000000,108.807169
32,367330.939060,87876.000000,230.128225
64,699148.330923,290437.000000,5935.334110
128,293900.752486,166961.000000,10772.539394
256,161716.388471,71049.000000,11254.410558
512,475205.447218,299173.000000,2477.779449
1024,297620.068137,105437.000000,2165.084525
2048,341595.580485,218936.000000,12440.949522
4096,628993.937763,323171.000000,69052.807749
8192,309234.799374,178685.000000,53807.363799
16384,549467.180598,253981.000000,32329.591012
32768,640958.529110,236609.000000,322836.478562
65536,467441.867202,117125.000000,220893.804515
