frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,245547.623491,200924.000000,413.430768
4,172593.706351,93335.000000,48.918299
8,209584.658248,138831.000000,495.109079
16,558053.869395,296228.000000,108.194270
32,551750.131810,261220.000000,671.853407
64,503474.798306,198170.000000,2860.587702
128,745795.743733,289281.000000,1068.905983
256,327198.401058,176620.000000,12224.672511
512,227045.350802,153107.000000,9535.444300
1024,390874.575805,262644.000000,4984.788461
2048,372338.468923,136348.000000,87124.577663
4096,272445.214715,125557.000000,56948.622591
8192,481312.511324,256899.000000,156978.292786
16384,1213953.842599,238603.000000,384408.629711
32768,579359.858218,204319.000000,190892.252300
65536,407272.029338,147942.000000,309834.793559
