frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,359993.809925,135220.000000,15804.960329
4,285827.524691,76272.000000,39.786933
8,540008.041758,231361.000000,4398.584431
16,720588.320046,68734.000000,41949.736221
32,794513.293258,229493.000000,536.462487
64,149781.843509,43161.000000,26705.711636
128,325137.129415,208394.000000,6851.082761
256,783924.387166,96986.000000,108474.626651
512,435621.599630,128221.000000,2194.311509
1024,606392.012625,75283.000000,8875.138252
2048,612805.757759,67650.000000,228170.434748
4096,717162.636166,277402.000000,39658.101858
8192,261319.285310,47293.000000,48362.960714
16384,520982.066211,198617.000000,251501.802727
32768,275256.361552,111157.000000,217850.517050
65536,417161.779968,134349.000000,203610.067777
