frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,406900.314996,45820.000000,2214.554583
4,2252129.638659,198741.000000,4952.465548
8,7011209.913233,395093.000000,225189.197898
16,300233.196606,91741.000000,1004.745739
32,851938.487991,197024.000000,435.304491
64,729923.657228,238374.000000,11882.312570
128,142373.834794,40213.000000,654.409658
256,150542.506861,60531.000000,1162.861987
512,1870361.705798,179602.000000,484844.657449
1024,978540.693592,147375.000000,62597.942442
2048,414788.733182,230958.000000,14871.614068
4096,594565.723863,55905.000000,447.993304
8192,258679.295660,166337.000000,39458.018703
16384,171769.559457,49763.000000,76120.706375
32768,111068.566138,25221.000000,35949.590568
65536,216016.694524,97420.000000,178087.167525
