frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,356411.933444,200692.000000,591.449068
4,464326.361832,205775.000000,271.560306
8,328374.756216,188068.000000,230.889584
16,304186.270211,186153.000000,12185.819710
32,312543.034090,160012.000000,1934.087640
64,602333.419723,262993.000000,14838.359107
128,607119.504561,256378.000000,671.790146
256,575548.925069,268016.000000,12282.390362
512,529149.774004,225430.000000,15514.027878
1024,821993.178857,238913.000000,7029.049865
2048,401158.062535,209391.000000,56273.845719
4096,193780.150998,80773.000000,64921.862535
8192,353539.930724,164248.000000,205299.436753
16384,841850.121350,251962.000000,590163.797567
32768,391685.992419,156911.000000,235735.771528
65536,191085.135926,75301.000000,187134.206339
