frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,827717.984007,276416.000000,118.330047
4,656876.683473,206863.000000,376.669617
8,791734.515439,267166.000000,119.260220
16,786541.304407,247978.000000,136.407478
32,551071.133529,239186.000000,226.490618
64,584425.246718,260124.000000,685.178079
128,1300207.704697,289652.000000,2634.322873
256,1252892.148596,303338.000000,10009.966034
512,1028814.497560,278944.000000,109467.179346
1024,765499.760347,242651.000000,35888.074914
2048,1763310.911334,287468.000000,481240.110189
4096,1356542.092960,296876.000000,484189.604731
8192,975013.574643,217330.000000,270620.643911
16384,448813.580750,83177.000000,147010.755049
32768,2210248.929004,264132.000000,1482305.458850
65536,1614530.146963,166852.000000,1583817.628614
