frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,515522.015607,265589.000000,207.161773
4,169910.917792,65352.000000,236.565002
8,287869.855864,169009.000000,167.705098
16,300096.798270,217767.000000,324.203640
32,448208.692958,258926.000000,164.638999
64,494629.576408,246977.000000,589.072152
128,590862.813320,284195.000000,1539.657429
256,274149.198301,100350.000000,2230.447489
512,304048.270901,177223.000000,27923.290261
1024,427456.193585,260139.000000,2949.351454
2048,483761.673416,227895.000000,229274.862558
4096,248409.156896,77244.000000,66005.188251
8192,435941.835219,245047.000000,81496.010185
16384,374061.494240,129291.000000,259814.214802
32768,1403103.872281,192648.000000,1392056.049699
65536,1179690.085767,234452.000000,951382.645396
