frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,625488.171090,214111.000000,83.228601
4,227417.118280,107693.000000,33.570821
8,375523.603265,194691.000000,9079.075889
16,263933.127178,207097.000000,442.134595
32,1279233.024235,274025.000000,1598.702286
64,306156.338295,145278.000000,6957.451186
128,161378.593109,54201.000000,19352.150862
256,544493.431579,221032.000000,1047.552385
512,182238.561979,34746.000000,3728.133715
1024,484192.798203,281347.000000,10528.023556
2048,496335.790391,151405.000000,169333.838810
4096,189093.734505,64267.000000,66101.697951
8192,318666.656287,191665.000000,222056.142691
16384,504651.428032,214296.000000,65989.024534
32768,482185.170294,212937.000000,138885.286546
65536,483452.754104,120460.000000,161363.168291
