frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,612063.685117,216872.000000,1121.000000
4,567496.501442,267252.000000,406.150219
8,496721.311862,195314.000000,59.774577
16,433231.651988,295578.000000,149.682998
32,911233.105222,294826.000000,96.514248
64,1013804.403427,269161.000000,5861.330992
128,1254227.227158,298341.000000,6767.480994
256,767872.492930,253047.000000,6716.388390
512,949793.792319,242984.000000,302611.157959
1024,1180841.142846,297864.000000,223189.312860
2048,1750829.986218,282701.000000,213350.380993
4096,903855.536344,286577.000000,100264.450664
8192,2177277.656737,298216.000000,391745.114615
16384,732568.546056,85765.000000,219938.347639
32768,3456795.496316,280897.000000,2004537.246658
65536,2887291.106636,227866.000000,2820632.269988
