frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,276516.567556,162798.000000,243.166610
4,178089.440358,85662.000000,1156.327376
8,348855.865615,197087.000000,179.284690
16,474342.976034,273063.000000,111.485425
32,164215.784948,67406.000000,504.172589
64,137035.755531,88931.000000,643.378582
128,875038.232861,301086.000000,2543.563249
256,438910.125432,227066.000000,1822.417351
512,529564.272168,202267.000000,18507.163559
1024,496696.935023,206458.000000,6187.367130
2048,841878.202632,228021.000000,30262.096226
4096,652000.704418,271215.000000,414249.141282
8192,635665.145838,202733.000000,125821.354996
16384,511514.875115,116340.000000,194461.549636
32768,1473094.095219,280932.000000,1234595.733930
65536,1402320.606066,211635.000000,1151289.236653
