frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,451506.177379,242410.000000,1502.375785
4,340805.798780,230807.000000,520.525696
8,422272.010322,167419.000000,2242.540970
16,312639.405103,200718.000000,141.134687
32,423779.773813,235405.000000,1004.543180
64,255493.647150,98527.000000,3986.651853
128,329437.591779,151457.000000,1280.326911
256,290993.578682,108416.000000,3040.127629
512,117391.019891,54033.000000,25033.837480
1024,282603.670475,107338.000000,33183.336195
2048,702511.790451,222964.000000,92249.100749
4096,948418.452168,301452.000000,111793.548320
8192,453926.181810,223785.000000,97266.488469
16384,149729.546617,49378.000000,14099.891241
32768,356869.713051,114968.000000,0.000000
65536,269305.975301,88833.000000,150321.899190
