frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,465526.174721,162349.000000,104.019229
4,269357.807297,106916.000000,310.116107
8,594423.571974,240977.000000,666.454049
16,913402.694226,243288.000000,214.967439
32,412254.750022,195643.000000,1766.920202
64,995002.805626,268559.000000,91789.942951
128,1090196.083883,260632.000000,435.456083
256,881112.290192,279923.000000,4870.504389
512,1254035.047692,289514.000000,175512.326955
1024,1277306.477651,261312.000000,223296.629834
2048,1126852.966095,289031.000000,57768.520545
4096,1370192.826915,269824.000000,397320.066845
8192,1150523.106605,276678.000000,344375.486321
16384,1535342.657173,270583.000000,267080.890872
32768,1707498.840214,260637.000000,917593.009227
65536,1537188.730645,298060.000000,1362950.253238
