frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,460307.683222,218542.000000,2266.536565
4,268526.291439,87014.000000,334.862658
8,362226.590331,157889.000000,270.040738
16,930970.533821,296707.000000,335.182040
32,575537.926113,234371.000000,4752.602445
64,588334.538576,217942.000000,81729.022367
128,1210912.363495,283767.000000,7477.273902
256,881312.337185,276058.000000,17226.532588
512,864744.255824,291522.000000,295433.229098
1024,1015120.091911,276117.000000,250905.794429
2048,1297409.129601,312047.000000,99607.140186
4096,1501755.404514,247161.000000,166480.324324
8192,1389543.347446,254858.000000,451445.441772
16384,2275879.340502,260167.000000,1353118.764822
32768,617982.642666,128443.000000,415924.453031
65536,283117.426433,83889.000000,0.000000
