frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,216127.223528,148538.000000,228.936672
4,166329.082283,102568.000000,54.945427
8,405877.904108,191574.000000,2581.007943
16,369781.318876,231359.000000,1070.300892
32,205550.229723,103637.000000,420.784981
64,190159.700699,95561.000000,583.738811
128,460756.901617,277826.000000,2540.055118
256,242730.184196,106016.000000,3022.552398
512,823373.737517,300495.000000,6641.471599
1024,657146.792937,242998.000000,21710.819814
2048,581212.279924,253010.000000,39306.388946
4096,654263.553108,228462.000000,58157.299215
8192,267217.414251,72630.000000,101953.877087
16384,481446.832671,141017.000000,271522.639979
32768,2120976.148692,261391.000000,1928486.849366
65536,1248076.343491,265088.000000,985259.228567
