frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,285669.723322,58644.000000,3115.388258
4,164616.933637,78895.000000,1094.778973
8,250100.501181,146696.000000,275.704552
16,429449.054585,51940.000000,19.595918
32,4619471.301436,225609.000000,81.018516
64,891688.464070,138771.000000,739.018944
128,222724.226082,55504.000000,16024.475998
256,2845115.186737,318079.000000,2103.595731
512,1209057.479408,235420.000000,5508.686413
1024,710615.508544,258236.000000,11191.579558
2048,230586.532219,103354.000000,5759.220694
4096,490746.084331,97929.000000,8999.209521
8192,385173.210630,235420.000000,76068.741274
16384,404402.789605,120888.000000,99611.289616
32768,271739.852648,55768.000000,19937.559881
65536,172874.678021,84241.000000,156918.907111
