frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,157343.159705,32561.000000,260.576284
4,704507.646269,52312.000000,240.022916
8,566578.661481,89705.000000,29.427878
16,3238660.886595,175306.000000,3608.431931
32,465470.555665,77344.000000,254.917634
64,162506.611952,50851.000000,28542.104110
128,223787.977711,46441.000000,1812.466276
256,625872.259150,204504.000000,4573.680684
512,2561744.364237,214196.000000,12152.688468
1024,236153.711654,47629.000000,4869.546796
2048,537982.110015,197202.000000,58927.618864
4096,196141.399656,83346.000000,15127.214383
8192,364246.445979,88142.000000,8824.876203
16384,909360.480030,209534.000000,482584.386685
32768,175543.696862,89416.000000,120935.725755
65536,234213.208351,46832.000000,0.000000
