frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,133209.990248,27159.000000,17.944358
4,213824.459333,57447.000000,3733.683972
8,972036.944739,243857.000000,10038.373922
16,463000.035991,94753.000000,4548.899537
32,403969.660696,200769.000000,594.778951
64,732293.781073,143570.000000,18339.067997
128,419966.432076,60910.000000,27973.492381
256,561040.416090,328764.000000,2666.481952
512,244264.990224,98976.000000,6002.885639
1024,3059293.960491,118922.000000,4741.598465
2048,506783.569417,278924.000000,157170.603619
4096,593795.274326,247491.000000,33801.527702
8192,482385.732872,58656.000000,39058.058234
16384,627742.802647,355635.000000,425070.986106
32768,458554.667426,57950.000000,112109.413499
65536,686950.454733,221531.000000,0.000000
