frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,748381.708534,272976.000000,802.784529
4,413387.829880,215259.000000,147.400814
8,554407.405651,256783.000000,1133.923278
16,467958.705089,227036.000000,330.384624
32,934296.011846,288442.000000,5378.648715
64,1292562.247554,298216.000000,382125.145770
128,874873.898989,279456.000000,15981.169482
256,424399.779550,133766.000000,2976.737476
512,1111097.104685,300210.000000,55720.355625
1024,1418805.898239,287483.000000,301488.081048
2048,1147351.228606,281063.000000,74064.461356
4096,1584951.035028,281330.000000,586251.182690
8192,801628.954136,230662.000000,318254.287340
16384,804693.966284,168215.000000,637288.292866
32768,1476384.675207,178512.000000,630522.112835
65536,2049009.518160,148386.000000,1758477.413843
