frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,382707.337233,203550.000000,619.854015
4,435915.342493,227108.000000,255.180328
8,292039.747952,145589.000000,288.445835
16,354435.950703,165644.000000,1247.529158
32,445764.948174,246196.000000,821.483414
64,232033.312744,159088.000000,6601.648658
128,644954.413952,280660.000000,1122.217002
256,363773.047446,204600.000000,1532.315894
512,647557.841856,242184.000000,5664.150422
1024,463668.787208,287647.000000,244521.276260
2048,222225.564110,95079.000000,19971.180711
4096,498577.020855,268847.000000,76136.441925
8192,1112673.877536,290914.000000,151566.838227
16384,254431.040162,82314.000000,29787.810393
32768,1153626.743920,297950.000000,852600.659905
65536,1027275.134934,151315.000000,976131.959284
