frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,425760.195271,169772.000000,50.289164
4,244146.625477,179556.000000,253.996063
8,412683.520266,188335.000000,378.173241
16,159902.962624,120053.000000,625.550158
32,282816.252744,107719.000000,1416.151122
64,147779.353067,74464.000000,1372.223378
128,323457.171652,234376.000000,1091.793937
256,438384.965057,203292.000000,3816.776782
512,408766.290033,185431.000000,6370.390961
1024,528685.932051,168283.000000,9002.604623
2048,708211.126856,240767.000000,51600.998440
4096,1103127.964434,284096.000000,609350.303036
8192,151296.635068,73496.000000,15267.195387
16384,217514.314911,70058.000000,71840.119418
32768,920677.657973,203648.000000,622709.153758
65536,757464.114308,174443.000000,754781.108245
