frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,320748.357252,124449.000000,273.300201
4,968730.703659,290261.000000,855.769245
8,523129.160092,215461.000000,1993.161057
16,910224.168793,244853.000000,2791.603303
32,1016410.980762,284925.000000,58702.349203
64,1120533.289670,288426.000000,1435.317735
128,1406402.413417,286674.000000,2365.268695
256,867227.092550,267210.000000,494.807033
512,1013425.907281,242940.000000,82552.681616
1024,1164725.081931,288407.000000,37843.596024
2048,604408.199724,146399.000000,110725.577610
4096,1200379.401945,252095.000000,103713.912080
8192,1580896.477926,296456.000000,700110.235637
16384,1322917.671586,301008.000000,145077.695422
32768,1857182.099812,157094.000000,1507854.945912
65536,4997712.587810,270268.000000,2927662.995953
