frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,418980.879793,67809.000000,297.959729
4,533587.438230,95596.000000,19.849433
8,533069.130662,157178.000000,279.719502
16,158726.747302,49106.000000,173.438750
32,441238.390972,279751.000000,6448.898045
64,316933.460976,168940.000000,12276.209268
128,341269.083354,169538.000000,2224.017986
256,163765.344960,80804.000000,24017.996315
512,322640.345946,211369.000000,47511.792147
1024,638236.041805,275777.000000,8900.238143
2048,635521.005121,217379.000000,49621.941004
4096,232256.215714,116102.000000,23156.548296
8192,634533.901895,317528.000000,440396.420838
16384,416586.744299,145052.000000,371698.857999
32768,283947.704717,53400.000000,110835.931191
65536,832253.419332,269823.000000,670494.716917
