frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,507415.774426,195403.000000,24.596748
4,473741.748880,228049.000000,107409.216886
8,286092.941613,164890.000000,205.000000
16,745736.506025,278265.000000,381.229590
32,1005557.986645,279198.000000,637.564899
64,1009094.648550,239827.000000,421.464115
128,1305706.147154,283544.000000,2147.426599
256,1217501.034098,293245.000000,108942.607601
512,895802.454926,288682.000000,223855.888962
1024,1278118.817143,295092.000000,161671.008137
2048,1235191.401227,280372.000000,133678.239011
4096,399964.257562,181366.000000,63652.403073
8192,1260792.912062,254372.000000,339191.298675
16384,1440012.039630,293992.000000,708513.106980
32768,2411476.830822,306711.000000,2033436.676531
65536,3212667.747942,205772.000000,2670169.681198
