frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,195731.554094,73526.000000,2224.129493
4,409715.297050,288520.000000,837.022102
8,298145.727325,179712.000000,2815.811428
16,117831.140816,38553.000000,181.727818
32,100170.960567,41445.000000,195.655309
64,685258.034850,64819.000000,401.519613
128,199947.009395,70746.000000,2151.945167
256,167224.774672,90859.000000,91920.087902
512,632748.173694,288400.000000,194075.572646
1024,240488.416648,112516.000000,5631.670711
2048,208658.423043,70549.000000,45619.358654
4096,213917.787919,64333.000000,13850.122274
8192,278415.065876,116080.000000,119396.306785
16384,355698.651696,168000.000000,117503.254423
32768,200732.738169,84181.000000,109081.399514
65536,634040.970304,52854.000000,0.000000
