frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,987527.525455,267326.000000,67.074585
4,731691.826075,293807.000000,82.831154
8,653895.008671,260872.000000,333.288164
16,346767.492242,153989.000000,727.059145
32,285127.923745,134052.000000,2094.270756
64,757105.546390,237641.000000,524.568394
128,1118367.937373,286585.000000,17738.603412
256,844188.998181,282479.000000,6548.313676
512,1147356.715873,239695.000000,285480.767449
1024,1343399.300615,267017.000000,40413.783614
2048,1638989.416095,273886.000000,363196.990487
4096,930026.297558,286293.000000,262322.334063
8192,2680610.895717,304057.000000,1423066.557306
16384,2254794.292685,298037.000000,1059088.918590
32768,1539281.311716,305856.000000,1190629.590257
65536,1477161.684661,121159.000000,1472838.304420
