frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,86198.907238,17133.000000,56.231664
4,756332.695892,163079.000000,3477.583931
8,881383.232694,207975.000000,27828.457665
16,266069.509149,116798.000000,78.676553
32,146961.416123,63086.000000,5163.235226
64,92489.560341,22302.000000,596.862631
128,299575.778739,163082.000000,9022.809042
256,188005.141307,64044.000000,4413.967376
512,310175.465263,117541.000000,3971.603832
1024,1047970.939090,119317.000000,142833.531263
2048,555425.505519,147965.000000,14283.423959
4096,676458.131436,274109.000000,64448.800881
8192,296971.688218,117548.000000,147809.446427
16384,579584.254031,164389.000000,498712.624428
32768,563763.742712,225340.000000,438050.629453
65536,349068.948857,57695.000000,0.000000
