frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,554506.820733,225002.000000,233.535864
4,525239.493272,299023.000000,147.770092
8,1132937.569232,300766.000000,333.097583
16,830521.673587,287604.000000,2906.869622
32,424788.130602,143078.000000,10605.924382
64,1155660.081706,298865.000000,1024.389086
128,559503.138174,180058.000000,4893.820389
256,1285142.736373,256073.000000,22887.239130
512,1005111.007631,253066.000000,99271.361142
1024,1463365.926096,277285.000000,244034.085173
2048,503742.849973,116030.000000,113048.211543
4096,1239276.926429,295055.000000,104632.792436
8192,727688.776341,293907.000000,333370.376221
16384,1720703.490294,273921.000000,288910.353039
32768,991269.086457,96316.000000,911748.573532
65536,1946066.106371,237359.000000,1354347.156448
