frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,271206.387463,233837.000000,316.153444
4,254173.390968,129445.000000,3578.976949
8,313659.354031,166508.000000,1282.757966
16,406589.232725,263603.000000,962.672322
32,298409.042970,102622.000000,1144.723547
64,463071.788583,214247.000000,2141.997899
128,608703.562950,276022.000000,13587.996467
256,378119.386333,216920.000000,17661.407079
512,334481.899812,194855.000000,32872.619564
1024,797771.854216,288692.000000,201148.789882
2048,566435.410304,243255.000000,154256.295771
4096,462473.856698,267127.000000,224893.473033
8192,199231.098998,56628.000000,96970.038079
16384,1295586.780418,213137.000000,1095083.030490
32768,1053751.221449,218220.000000,632300.614995
65536,1211546.664814,208620.000000,1163524.054246
