frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,1215895.651159,274788.000000,1283.363939
4,176435.425544,21609.000000,13.190906
8,74709.648647,8603.000000,74.906609
16,580533.705498,39952.000000,487.152953
32,640287.762341,165491.000000,1148.418478
64,3953667.913877,278744.000000,1142.704249
128,470443.803524,46480.000000,12090.855263
256,298212.553223,103207.000000,1365.387125
512,603346.196606,144539.000000,8325.740267
1024,430120.589043,170657.000000,3476.302777
2048,230582.031143,39756.000000,21553.809710
4096,415361.689486,89975.000000,172028.327967
8192,165505.034751,23739.000000,13200.118787
16384,533521.629624,35731.000000,45699.616125
32768,192072.801958,30859.000000,61047.849815
65536,180178.978552,55769.000000,0.000000
