frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,107202.459939,27015.000000,1800.904773
4,249223.306093,94185.000000,1744.640364
8,761614.560209,298211.000000,747.506522
16,900068.799783,288237.000000,349.221992
32,724641.404656,278204.000000,400.997506
64,559963.568204,252125.000000,1156.225757
128,227833.876476,107248.000000,8876.148095
256,311168.609418,150968.000000,8491.707720
512,444769.555066,225587.000000,14388.127189
1024,578360.672068,282469.000000,7363.892449
2048,423334.339930,201092.000000,31315.717651
4096,758918.294384,234684.000000,73622.423914
8192,366747.882924,97085.000000,94009.054511
16384,693324.123152,210143.000000,219507.364970
32768,621669.747830,217625.000000,278631.635621
65536,677545.588958,133895.000000,616765.272536
