frequency,Dynamic_BAL_njobs100_mode0_L2_norm_flow_time,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time,Dynamic_BAL_njobs100_mode16_L2_norm_flow_time,Dynamic_BAL_njobs100_mode0_maximum_flow_time,Dynamic_BAL_njobs100_mode1_maximum_flow_time,Dynamic_BAL_njobs100_mode2_maximum_flow_time,Dynamic_BAL_njobs100_mode4_maximum_flow_time,Dynamic_BAL_njobs100_mode8_maximum_flow_time,Dynamic_BAL_njobs100_mode16_maximum_flow_time
1024,34706309.759845,34696902.535694,34199288.591437,34269131.369599,34383910.657477,34706309.759845,895911.000000,617782.000000,855624.000000,855624.000000,866983.000000,895911.000000
128,1625427.316295,1625427.316295,1625427.316295,1625427.316295,1625427.316295,1625427.316295,25479.000000,25479.000000,25479.000000,25479.000000,25479.000000,25479.000000
16384,407003.066679,407003.066679,407003.066679,407003.066679,407003.066679,407003.066679,12940.000000,12940.000000,12940.000000,12940.000000,12940.000000,12940.000000
16,18000365.616370,17953013.045430,18020597.371918,18020597.371918,18020597.371918,18014212.857641,312969.000000,312969.000000,312969.000000,312969.000000,312969.000000,509653.000000
2048,1034812.029420,1034884.337137,1034812.029420,1034812.029420,1034812.029420,1034812.029420,19068.000000,19068.000000,19068.000000,19068.000000,19068.000000,19068.000000
256,1139374.964095,1131431.887508,1139374.964095,1139374.964095,1139374.964095,1139374.964095,20724.000000,20724.000000,20724.000000,20724.000000,20724.000000,20724.000000
2,17623216.876546,17489373.639382,17631119.813234,17631119.813234,17631119.813234,17346276.579215,305992.000000,305992.000000,305992.000000,305992.000000,305992.000000,305992.000000
32768,18923904.068935,18897200.762101,18923904.068935,18923904.068935,18923904.068935,18698350.807559,310493.000000,310493.000000,310493.000000,310493.000000,310493.000000,310493.000000
32,18332441.410641,18065285.096216,18359357.235217,18359357.235217,18359357.235217,18021717.853767,315905.000000,315905.000000,315905.000000,315905.000000,315905.000000,315905.000000
4096,35009776.947032,35119763.990047,35087527.966848,35062674.971233,34547326.179967,34891705.000308,876739.000000,622975.000000,622975.000000,622975.000000,857200.000000,876739.000000
4,34346298.146109,33999967.990460,33969320.340264,34015439.975424,34114281.494787,34346298.146109,906349.000000,866206.000000,866206.000000,866206.000000,867600.000000,906349.000000
512,34790750.611027,34407260.088680,34533869.786541,34519411.108247,34743747.439066,34790750.611027,894833.000000,858634.000000,870634.000000,870634.000000,887005.000000,894833.000000
64,34502522.526067,34350368.103459,34357256.166207,34231092.030179,34303692.638919,34502522.526067,894084.000000,612508.000000,612508.000000,861291.000000,877577.000000,894084.000000
65536,36556088.894841,36342149.062370,36372002.185549,36466402.441172,36537636.400138,36485042.928428,905882.000000,633141.000000,633141.000000,633141.000000,633141.000000,633141.000000
8192,34896432.254666,35078320.554701,35067690.917957,35109188.859900,35027121.444517,34876782.477946,884525.000000,626533.000000,626533.000000,626533.000000,626533.000000,884525.000000
8,17754129.121388,17763681.816469,17763681.816469,17763681.816469,17763681.816469,17463449.162084,305571.000000,305571.000000,305571.000000,305571.000000,305571.000000,305571.000000
