frequency,Dynamic_BAL_njobs25_mode0_L2_norm_flow_time,Dynamic_BAL_njobs25_mode1_L2_norm_flow_time,Dynamic_BAL_njobs25_mode2_L2_norm_flow_time,Dynamic_BAL_njobs25_mode4_L2_norm_flow_time,Dynamic_BAL_njobs25_mode8_L2_norm_flow_time,Dynamic_BAL_njobs25_mode16_L2_norm_flow_time,Dynamic_BAL_njobs25_mode0_maximum_flow_time,Dynamic_BAL_njobs25_mode1_maximum_flow_time,Dynamic_BAL_njobs25_mode2_maximum_flow_time,Dynamic_BAL_njobs25_mode4_maximum_flow_time,Dynamic_BAL_njobs25_mode8_maximum_flow_time,Dynamic_BAL_njobs25_mode16_maximum_flow_time
1024,34704777.245469,34701838.756092,34221614.047911,34176325.965286,34181153.207969,34223128.939509,894484.000000,617484.000000,855899.000000,832493.000000,832493.000000,856051.000000
128,17890000.020319,17509535.305797,17342698.712053,17792772.444956,17877783.335221,17908794.926440,309732.000000,309732.000000,465273.000000,309732.000000,309732.000000,309732.000000
16384,155712.109468,154784.114269,153328.602785,154815.364412,155703.428196,155712.109468,4909.000000,7820.000000,7373.000000,6388.000000,4909.000000,4909.000000
16,33773153.660654,33740314.683326,33715006.857990,33431998.339026,33445473.997793,33504355.843085,894240.000000,603444.000000,603444.000000,856661.000000,856661.000000,856661.000000
2048,1301435.012351,1270934.103610,1287331.559948,1301427.127748,1301427.090074,1301435.012351,25980.000000,26384.000000,25980.000000,25980.000000,25980.000000,25980.000000
256,34450944.210155,33973844.357868,33970821.195249,33983474.789281,34047520.954920,34123290.993826,896707.000000,851988.000000,851988.000000,851988.000000,857175.000000,870364.000000
2,34343359.590404,33810553.199623,33832312.327894,33898143.219229,33864101.197545,33931391.251587,897862.000000,848542.000000,848542.000000,855896.000000,855896.000000,858315.000000
32768,1034226.107914,1029333.986234,1031772.530083,1033050.516705,1034153.290747,1034226.107914,23867.000000,23867.000000,23867.000000,23867.000000,23867.000000,23867.000000
32,829996.566105,806536.561461,811383.030020,829017.831100,829996.566105,829996.566105,14287.000000,18896.000000,15609.000000,14287.000000,14287.000000,14287.000000
4096,817880.613792,794470.599224,803685.383382,814876.135862,817880.613792,817880.613792,17912.000000,18912.000000,17912.000000,17912.000000,17912.000000,17912.000000
4,17919734.459876,17530732.422357,17403784.150797,17388416.717453,17870305.259983,17943185.320795,311737.000000,477230.000000,467396.000000,461359.000000,311737.000000,311737.000000
512,18873834.549988,18422683.478226,18493513.339059,18602344.257798,18760480.124182,18858702.228369,326808.000000,495485.000000,326808.000000,326808.000000,326808.000000,326808.000000
64,34550807.987424,34490208.624325,34100040.449234,34123744.965396,34150115.826736,34221508.446801,893365.000000,612518.000000,856439.000000,857387.000000,858419.000000,859422.000000
65536,35542527.067030,35301360.936766,35289162.338061,35295755.214136,35304098.205296,35269657.684032,625655.000000,625655.000000,625655.000000,625655.000000,625655.000000,625655.000000
8192,480724.683397,472334.625994,462341.402824,468923.552053,480724.683397,480724.683397,11174.000000,18318.000000,15970.000000,12105.000000,11174.000000,11174.000000
8,33825559.599895,33395784.501769,33401585.165280,33445065.419983,33436817.331469,33506800.687576,888304.000000,851338.000000,851338.000000,853673.000000,853673.000000,864581.000000
