frequency,Dynamic_BAL_njobs25_mode0_L2_norm_flow_time,Dynamic_BAL_njobs25_mode1_L2_norm_flow_time,Dynamic_BAL_njobs25_mode2_L2_norm_flow_time,Dynamic_BAL_njobs25_mode4_L2_norm_flow_time,Dynamic_BAL_njobs25_mode8_L2_norm_flow_time,Dynamic_BAL_njobs25_mode16_L2_norm_flow_time,Dynamic_BAL_njobs25_mode0_maximum_flow_time,Dynamic_BAL_njobs25_mode1_maximum_flow_time,Dynamic_BAL_njobs25_mode2_maximum_flow_time,Dynamic_BAL_njobs25_mode4_maximum_flow_time,Dynamic_BAL_njobs25_mode8_maximum_flow_time,Dynamic_BAL_njobs25_mode16_maximum_flow_time
1024,34370781.259472,33806163.755119,34264448.640634,34256974.570466,34240601.261680,33918280.663604,891767.000000,834989.000000,611016.000000,611016.000000,611016.000000,856131.000000
128,18155668.980689,17786491.427803,17823938.987028,17972696.818446,18145276.568160,18173886.220243,312368.000000,312368.000000,312368.000000,312368.000000,312368.000000,312368.000000
16384,34552775.769467,34158573.386224,34138034.701179,34116990.947541,34160212.259175,34130592.753524,885771.000000,834040.000000,834040.000000,834040.000000,834040.000000,834040.000000
16,17853669.667470,17476868.063940,17550058.022304,17733913.378534,17869939.660807,17873338.285734,309651.000000,309651.000000,309651.000000,309651.000000,309651.000000,309651.000000
2048,34692755.478400,34234254.593904,34855974.492274,34848798.846387,34822348.700967,34422815.462024,887544.000000,834028.000000,620743.000000,620743.000000,620743.000000,863960.000000
256,18525420.507520,18105480.469446,18129577.685553,18200267.471655,18331388.004966,18547614.120917,319759.000000,319759.000000,319759.000000,319759.000000,319759.000000,319759.000000
2,34126054.959942,33942427.092148,33936541.791579,33928234.332166,33937751.924286,33928883.215125,897102.000000,603046.000000,603046.000000,603046.000000,603046.000000,603046.000000
32768,1435485.153979,1406855.479868,1430178.162280,1473378.865289,1495509.011724,1515852.660250,88665.000000,28156.000000,25739.000000,26165.000000,25396.000000,25083.000000
32,17850143.623025,17488530.672956,17555100.127579,17740450.623982,17868224.288936,17868224.288936,308549.000000,308549.000000,308549.000000,308549.000000,308549.000000,308549.000000
4096,34404062.466982,33750304.914321,34211652.249087,34286497.254966,34314145.353335,34283169.547480,884281.000000,844685.000000,605360.000000,605360.000000,605360.000000,605360.000000
4,17536584.678635,17175017.002398,17260745.459129,17501729.567427,17533765.445732,17547402.016448,303971.000000,303971.000000,303971.000000,303971.000000,303971.000000,303971.000000
512,1040242.304960,1011600.132323,1018915.395058,1038157.346546,1040242.304960,1040242.304960,19160.000000,21473.000000,19475.000000,19160.000000,19160.000000,19160.000000
64,755214.976539,743405.972853,740926.402515,754615.686658,755214.976539,755214.976539,12844.000000,15464.000000,12844.000000,12844.000000,12844.000000,12844.000000
65536,36590274.651949,36222804.089732,36207388.820594,36179366.355484,36149970.734865,36161240.576544,875384.000000,844210.000000,844210.000000,844210.000000,844210.000000,844210.000000
8192,1282092.906495,1258990.327038,1272924.582602,1280220.733293,1281306.645935,1282092.906495,24392.000000,24697.000000,24481.000000,24392.000000,24392.000000,24392.000000
8,726106.452916,710085.698938,712916.722531,724065.685973,726106.452916,726106.452916,12732.000000,15284.000000,13391.000000,12732.000000,12732.000000,12732.000000
