frequency,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode1_maximum_flow_time,Dynamic_njobs100_mode2_maximum_flow_time,Dynamic_njobs100_mode3_maximum_flow_time,Dynamic_njobs100_mode4_maximum_flow_time,Dynamic_njobs100_mode5_maximum_flow_time,Dynamic_njobs100_mode6_maximum_flow_time
4,198008.193833,198008.633062,198008.633062,198008.633062,198008.633062,198008.633062,5899.000000,3687.000000,3687.000000,3687.000000,3687.000000,3687.000000
16,388299.585887,388163.525124,388163.525124,388163.525124,388163.978843,388163.525124,9043.000000,6828.000000,6828.000000,6828.000000,6828.000000,6828.000000
8,507096.429901,507067.708210,507067.708210,507067.708210,507096.429901,507067.708210,9635.000000,9635.000000,9635.000000,9635.000000,9635.000000,9635.000000
32768,1019250.440023,1019250.440023,1019250.440023,1019250.440023,1019250.440023,1019250.440023,23959.000000,23959.000000,23959.000000,23959.000000,23959.000000,23959.000000
2,688102.584810,688142.518346,688142.518346,688142.518346,688142.518346,688142.518346,11716.000000,11716.000000,11716.000000,11716.000000,11716.000000,11716.000000
512,1012185.214270,1013003.771614,1013003.771614,1013003.771614,1012975.875427,1013003.771614,18529.000000,18529.000000,18529.000000,18529.000000,18529.000000,18529.000000
128,996064.266079,996064.266079,996064.266079,996064.266079,996064.266079,996064.266079,19531.000000,19531.000000,19531.000000,19531.000000,19531.000000,19531.000000
2048,1079984.646906,1081198.149847,1081198.149847,1081198.149847,1081198.149847,1081198.149847,22223.000000,22223.000000,22223.000000,22223.000000,22223.000000,22223.000000
256,1000538.770370,1000538.770370,1000538.770370,1000538.770370,1000538.770370,1000538.770370,17080.000000,17080.000000,17080.000000,17080.000000,17080.000000,17080.000000
64,949963.260222,949963.260222,949963.260222,949963.260222,949963.260222,949963.260222,16902.000000,16902.000000,16902.000000,16902.000000,16902.000000,16902.000000
32,1239056.697570,1241601.675324,1241601.675324,1241601.675324,1241601.675324,1241601.675324,17745.000000,17745.000000,17745.000000,17745.000000,17745.000000,17745.000000
1024,1453235.880077,1453235.880077,1453235.880077,1453235.880077,1453235.880077,1453235.880077,23762.000000,23762.000000,23762.000000,23762.000000,23762.000000,23762.000000
8192,1967240.465448,1975917.563106,1978260.056169,1978246.584516,1978246.584516,1978260.056169,35480.000000,35480.000000,35480.000000,35480.000000,35480.000000,35480.000000
4096,1171483.112874,1185619.657697,1185619.657697,1185619.657697,1184312.224346,1185619.657697,17658.000000,16395.000000,16395.000000,16395.000000,16395.000000,16395.000000
16384,1513243.249640,1514723.698907,1521083.292281,1521083.292281,1521083.292281,1521083.292281,24346.000000,21676.000000,21676.000000,21676.000000,21676.000000,21676.000000
65536,3492378.502064,3559085.131533,3559085.131533,3559085.131533,3559085.131533,3559085.131533,58175.000000,54298.000000,54298.000000,54298.000000,54298.000000,54298.000000
