frequency,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode1_maximum_flow_time,Dynamic_njobs100_mode2_maximum_flow_time,Dynamic_njobs100_mode3_maximum_flow_time,Dynamic_njobs100_mode4_maximum_flow_time,Dynamic_njobs100_mode5_maximum_flow_time,Dynamic_njobs100_mode6_maximum_flow_time
2,115959.554509,115959.554509,115959.554509,115959.554509,115959.554509,115959.554509,4856.000000,4856.000000,4856.000000,4856.000000,4856.000000,4856.000000
512,528832.045187,531368.363238,531368.363238,531368.363238,531368.363238,531368.363238,10943.000000,8627.000000,8627.000000,8627.000000,8627.000000,8627.000000
4,276058.189658,276058.189658,276058.189658,276058.189658,276058.189658,276058.189658,4700.000000,4700.000000,4700.000000,4700.000000,4700.000000,4700.000000
16,556426.959187,556426.959187,556426.959187,556426.959187,556426.959187,556426.959187,10025.000000,10025.000000,10025.000000,10025.000000,10025.000000,10025.000000
64,662303.977861,662303.977861,662303.977861,662303.977861,662303.977861,662303.977861,12529.000000,12529.000000,12529.000000,12529.000000,12529.000000,12529.000000
8,733879.449970,733879.449970,733879.449970,733879.449970,733879.449970,733879.449970,12496.000000,12496.000000,12496.000000,12496.000000,12496.000000,12496.000000
256,895733.028665,897377.183902,897377.183902,897377.183902,897377.183902,897377.183902,14846.000000,14447.000000,14447.000000,14447.000000,14447.000000,14447.000000
32,874498.726203,874498.726203,874498.726203,874498.726203,874498.726203,874498.726203,14842.000000,14842.000000,14842.000000,14842.000000,14842.000000,14842.000000
16384,1211233.786989,1211233.786989,1211233.786989,1211233.786989,1211233.786989,1211233.786989,24890.000000,24890.000000,24890.000000,24890.000000,24890.000000,24890.000000
1024,1080571.146150,1080958.124706,1080958.124706,1080958.124706,1080958.124706,1080958.124706,19138.000000,19138.000000,19138.000000,19138.000000,19138.000000,19138.000000
32768,1024399.090217,1025243.077063,1027333.402287,1027333.402287,1027333.402287,1027333.402287,23464.000000,23464.000000,23464.000000,23464.000000,23464.000000,23464.000000
2048,1155836.586771,1156818.925153,1156818.925153,1156818.925153,1156818.925153,1156818.925153,17238.000000,17238.000000,17238.000000,17238.000000,17238.000000,17238.000000
128,1506054.551045,1506054.551045,1506054.551045,1506054.551045,1506054.551045,1506054.551045,26742.000000,26742.000000,26742.000000,26742.000000,26742.000000,26742.000000
4096,1864580.323679,1866662.060032,1866662.060032,1866662.060032,1866662.060032,1866662.060032,31453.000000,31453.000000,31453.000000,31453.000000,31453.000000,31453.000000
8192,1983025.643593,1986714.168664,1986714.168664,1986714.168664,1986714.168664,1986714.168664,37970.000000,37970.000000,37970.000000,37970.000000,37970.000000,37970.000000
65536,5082495.739370,5082495.739370,5082495.739370,5082495.739370,5082495.739370,5082495.739370,78372.000000,78372.000000,78372.000000,78372.000000,78372.000000,78372.000000
