frequency,Dynamic_njobs100_mode0_L2_norm_flow_time,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time,Dynamic_njobs100_mode16_L2_norm_flow_time,Dynamic_njobs100_mode0_maximum_flow_time,Dynamic_njobs100_mode1_maximum_flow_time,Dynamic_njobs100_mode2_maximum_flow_time,Dynamic_njobs100_mode4_maximum_flow_time,Dynamic_njobs100_mode8_maximum_flow_time,Dynamic_njobs100_mode16_maximum_flow_time
4,245793.182469,245851.193166,245793.182469,245793.182469,245793.182469,245793.182469,4474.000000,4474.000000,4474.000000,4474.000000,4474.000000,4474.000000
8,720776.017686,720776.671275,720776.017686,720776.017686,720776.017686,720776.017686,12988.000000,12988.000000,12988.000000,12988.000000,12988.000000,12988.000000
64,670983.579014,670983.579014,670983.579014,670983.579014,670983.579014,670983.579014,11266.000000,11266.000000,11266.000000,11266.000000,11266.000000,11266.000000
32,902810.780358,901932.404787,902810.780358,902810.780358,902810.780358,902810.780358,15772.000000,15772.000000,15772.000000,15772.000000,15772.000000,15772.000000
2,608542.906463,608554.077180,608542.906463,608542.906463,608542.906463,608542.906463,11104.000000,11104.000000,11104.000000,11104.000000,11104.000000,11104.000000
16,554198.916033,554198.916033,554198.916033,554198.916033,554198.916033,554198.916033,10589.000000,10589.000000,10589.000000,10589.000000,10589.000000,10589.000000
512,1019404.413619,1012546.861023,1019404.413619,1019404.413619,1019404.413619,1019404.413619,18592.000000,18592.000000,18592.000000,18592.000000,18592.000000,18592.000000
128,1050687.348105,1050187.960727,1050687.348105,1050687.348105,1050687.348105,1050687.348105,18261.000000,18261.000000,18261.000000,18261.000000,18261.000000,18261.000000
2048,1060928.808180,1054758.368301,1055010.563564,1058037.734366,1060928.808180,1060928.808180,18584.000000,18584.000000,18584.000000,18584.000000,18584.000000,18584.000000
32768,1975174.539462,1912624.582881,1975174.539462,1975174.539462,1975174.539462,1975174.539462,34251.000000,39052.000000,34251.000000,34251.000000,34251.000000,34251.000000
256,1332914.173070,1319145.893511,1332914.173070,1332914.173070,1332914.173070,1332914.173070,22425.000000,22425.000000,22425.000000,22425.000000,22425.000000,22425.000000
1024,1202492.698403,1192786.689332,1202492.698403,1202492.698403,1202492.698403,1202492.698403,19843.000000,20707.000000,19843.000000,19843.000000,19843.000000,19843.000000
4096,1202409.759259,1179293.258817,1199077.384040,1199483.929715,1202409.759259,1202409.759259,22649.000000,22675.000000,22649.000000,22649.000000,22649.000000,22649.000000
65536,2005582.817684,2005582.817684,2005582.817684,2005582.817684,2005582.817684,2005582.817684,35295.000000,35295.000000,35295.000000,35295.000000,35295.000000,35295.000000
16384,1324898.273719,1313811.618469,1324898.273719,1324898.273719,1324898.273719,1324898.273719,21796.000000,21796.000000,21796.000000,21796.000000,21796.000000,21796.000000
8192,2245996.174858,2216193.931453,2229486.432109,2245996.174858,2245996.174858,2245996.174858,34038.000000,37050.000000,34038.000000,34038.000000,34038.000000,34038.000000
