frequency,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode1_maximum_flow_time,Dynamic_njobs100_mode2_maximum_flow_time,Dynamic_njobs100_mode3_maximum_flow_time,Dynamic_njobs100_mode4_maximum_flow_time,Dynamic_njobs100_mode5_maximum_flow_time,Dynamic_njobs100_mode6_maximum_flow_time
32768,265925.340436,265462.451684,265360.328152,265360.834132,265362.467706,265360.608507,9783.000000,6974.000000,6974.000000,6974.000000,6974.000000,6974.000000
65536,120020.997688,120016.763883,120013.686282,120013.686282,120013.686282,120013.686282,4871.000000,4871.000000,4871.000000,4871.000000,4871.000000,4871.000000
8,343268.343383,343261.251227,343261.251227,343261.251227,343261.251227,343261.251227,8302.000000,6299.000000,6299.000000,6299.000000,6299.000000,6299.000000
4,810771.059897,811576.961996,811576.961996,811593.341154,811593.341154,811576.961996,13984.000000,13984.000000,13984.000000,13984.000000,13984.000000,13984.000000
2048,548538.673405,553490.060751,553490.060751,553490.060751,553490.060751,553490.060751,11194.000000,10023.000000,10023.000000,10023.000000,10023.000000,10023.000000
4096,1047497.423214,1047497.423214,1047497.423214,1047497.423214,1047497.423214,1047497.423214,22007.000000,22007.000000,22007.000000,22007.000000,22007.000000,22007.000000
64,930963.527175,935507.308231,935507.308231,935507.308231,935507.308231,935507.308231,17051.000000,17051.000000,17051.000000,17051.000000,17051.000000,17051.000000
16,822990.833804,822990.833804,822990.833804,822990.833804,822990.833804,822990.833804,12369.000000,12369.000000,12369.000000,12369.000000,12369.000000,12369.000000
32,874902.912222,882261.996310,882261.996310,882261.996310,882261.996310,882261.996310,16938.000000,15495.000000,15495.000000,15495.000000,15495.000000,15495.000000
16384,1145546.140686,1154831.057755,1154825.810409,1154826.058270,1154824.896687,1154825.810409,22894.000000,20733.000000,20733.000000,20733.000000,20733.000000,20733.000000
2,817496.588616,817496.588616,817496.588616,817496.588616,817496.588616,817496.588616,12453.000000,12453.000000,12453.000000,12453.000000,12453.000000,12453.000000
1024,1335582.325430,1346962.324954,1346962.324954,1346962.324954,1346962.324954,1346962.324954,25406.000000,23746.000000,23746.000000,23746.000000,23746.000000,23746.000000
128,1237446.666359,1238591.505024,1238591.505024,1238591.505024,1238591.505024,1238591.505024,21635.000000,21635.000000,21635.000000,21635.000000,21635.000000,21635.000000
8192,1132492.151578,1132259.704354,1133082.212772,1133082.212772,1133082.212772,1133082.212772,19062.000000,19062.000000,19062.000000,19062.000000,19062.000000,19062.000000
512,1138923.718650,1149164.508437,1149164.508437,1149164.508437,1149164.508437,1149164.508437,18086.000000,17953.000000,17953.000000,17953.000000,17953.000000,17953.000000
256,1353475.143916,1353475.143916,1353475.143916,1353475.143916,1353475.143916,1353475.143916,20557.000000,20557.000000,20557.000000,20557.000000,20557.000000,20557.000000
