frequency,Dynamic_njobs50_mode0_L2_norm_flow_time,Dynamic_njobs50_mode1_L2_norm_flow_time,Dynamic_njobs50_mode2_L2_norm_flow_time,Dynamic_njobs50_mode4_L2_norm_flow_time,Dynamic_njobs50_mode8_L2_norm_flow_time,Dynamic_njobs50_mode16_L2_norm_flow_time,Dynamic_njobs50_mode0_maximum_flow_time,Dynamic_njobs50_mode1_maximum_flow_time,Dynamic_njobs50_mode2_maximum_flow_time,Dynamic_njobs50_mode4_maximum_flow_time,Dynamic_njobs50_mode8_maximum_flow_time,Dynamic_njobs50_mode16_maximum_flow_time
2,617002.035937,615087.236314,617002.035937,617002.035937,617002.035937,617002.035937,10324.000000,11159.000000,10324.000000,10324.000000,10324.000000,10324.000000
32768,275081.539221,269586.883162,272361.383460,275081.398962,275081.598341,275081.539221,7631.000000,9013.000000,8516.000000,7631.000000,7631.000000,7631.000000
4,192149.183987,192691.532629,192271.184432,192149.183987,192149.183987,192149.183987,4462.000000,4462.000000,4462.000000,4462.000000,4462.000000,4462.000000
32,997689.183970,997292.928426,997696.909463,997689.183970,997689.183970,997689.183970,16617.000000,16617.000000,16617.000000,16617.000000,16617.000000,16617.000000
8,441188.990915,438433.390931,441188.990915,441188.990915,441188.990915,441188.990915,9475.000000,9758.000000,9475.000000,9475.000000,9475.000000,9475.000000
16,205232.883325,205602.867147,205232.883325,205232.883325,205232.883325,205232.883325,5091.000000,5136.000000,5091.000000,5091.000000,5091.000000,5091.000000
64,897388.403290,892236.522465,897388.403290,897388.403290,897388.403290,897388.403290,15439.000000,16052.000000,15439.000000,15439.000000,15439.000000,15439.000000
512,793940.890028,787916.492706,793940.890028,793940.890028,793940.890028,793940.890028,14401.000000,14401.000000,14401.000000,14401.000000,14401.000000,14401.000000
256,952879.510002,942996.837008,949488.144240,952879.510002,952879.510002,952879.510002,15677.000000,15677.000000,15677.000000,15677.000000,15677.000000,15677.000000
4096,1482332.018498,1458905.842664,1482332.018498,1482332.018498,1482332.018498,1482332.018498,28222.000000,28222.000000,28222.000000,28222.000000,28222.000000,28222.000000
1024,812199.665803,807967.472856,810855.874690,812199.665803,812199.665803,812199.665803,17782.000000,17782.000000,17782.000000,17782.000000,17782.000000,17782.000000
2048,1636709.926429,1613196.090437,1629816.330281,1635798.530960,1636709.926429,1636709.926429,24769.000000,28034.000000,24827.000000,24769.000000,24769.000000,24769.000000
128,873633.601063,866546.662916,873633.601063,873633.601063,873633.601063,873633.601063,15402.000000,15402.000000,15402.000000,15402.000000,15402.000000,15402.000000
16384,1618575.583242,1618104.210994,1618575.583242,1618575.583242,1618575.583242,1618575.583242,23756.000000,23756.000000,23756.000000,23756.000000,23756.000000,23756.000000
8192,1397293.011022,1385138.047097,1397293.013421,1397293.011022,1397293.011022,1397293.011022,25752.000000,25752.000000,25752.000000,25752.000000,25752.000000,25752.000000
65536,2306391.498961,2298046.765584,2306391.498961,2306391.498961,2306391.498961,2306391.498961,35853.000000,36884.000000,35853.000000,35853.000000,35853.000000,35853.000000
