frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,123037.903282,55843.000000,18.165902
4,342304.025261,276293.000000,50.833060
8,489862.659382,305349.000000,59.143892
16,166417.593325,97730.000000,532.218000
32,166711.352223,86995.000000,343.501092
64,366385.601719,166087.000000,93.781661
128,344927.874458,153564.000000,931.839042
256,859766.183831,276788.000000,6056.933795
512,287477.842560,157588.000000,32576.061272
1024,299371.122011,167958.000000,37210.237099
2048,425709.783525,138932.000000,48679.069208
4096,551383.936828,123272.000000,22371.217669
8192,400131.614545,167069.000000,130884.279186
16384,662873.311521,87561.000000,357631.939748
32768,1188631.320243,243506.000000,1040606.724865
65536,577180.660226,183378.000000,503270.895476
