frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,138765.662640,62647.000000,10.816654
4,669410.845457,291463.000000,72.291078
8,413231.769928,253799.000000,373.013405
16,404697.347641,225906.000000,152.983659
32,486562.697967,282280.000000,73.293929
64,725670.936180,287094.000000,804.191519
128,307956.687349,133861.000000,179.577281
256,535881.436054,213102.000000,72738.080144
512,518990.743152,235412.000000,2089.372155
1024,1019602.244129,303265.000000,371136.782049
2048,725198.416423,251397.000000,129786.989702
4096,435494.602953,197487.000000,48801.862116
8192,820083.978720,271848.000000,161152.619358
16384,721511.207805,197807.000000,91093.167263
32768,558712.469512,152622.000000,407006.803460
65536,303996.620789,171077.000000,0.000000
