frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,321522.236581,242482.000000,120.337027
4,87599.194968,29033.000000,47.000000
8,78949.781786,28220.000000,50.724747
16,328144.669487,184117.000000,50.119856
32,178608.477632,105230.000000,34.307434
64,416939.852557,337074.000000,1532.797443
128,382739.915752,259584.000000,9980.498334
256,274536.253794,212409.000000,1238.214440
512,1098564.068155,331805.000000,6945.372992
1024,212333.937393,79976.000000,18704.387961
2048,363577.369300,158234.000000,80209.962336
4096,263795.763514,109731.000000,28745.048721
8192,443171.644114,244411.000000,68003.814540
16384,1146733.732276,246392.000000,993206.347661
32768,1261610.442616,215223.000000,723545.900160
65536,606890.035085,195885.000000,459464.544635
