arrival_rate,bp_L,bp_H,FCFS_percentage,BAL_percentage,total_rounds
38.00,16.77,64.00,99.50,0.50,200
40.00,16.77,64.00,99.50,0.50,200
40.00,30.00,9.00,99.50,0.50,200
40.00,30.00,18.00,98.50,1.50,200
40.00,30.00,6.00,99.50,0.50,200
36.00,5.65,4096.00,0.00,100.00,200
36.00,16.77,64.00,99.50,0.50,200
38.00,7.92,512.00,0.00,100.00,200
38.00,30.00,12.00,99.50,0.50,200
36.00,30.00,18.00,99.50,0.50,200
40.00,30.00,12.00,99.50,0.50,200
36.00,30.00,15.00,99.50,0.50,200
38.00,30.00,9.00,99.50,0.50,200
36.00,7.92,512.00,0.00,100.00,200
38.00,30.00,18.00,99.50,0.50,200
40.00,30.00,15.00,99.50,0.50,200
36.00,4.64,32768.00,0.00,100.00,200
32.00,30.00,15.00,99.50,0.50,200
38.00,4.07,262144.00,0.00,100.00,200
36.00,30.00,6.00,99.50,0.50,200
38.00,30.00,15.00,99.50,0.50,200
36.00,30.00,9.00,99.50,0.50,200
40.00,4.64,32768.00,0.00,100.00,200
40.00,7.92,512.00,0.00,100.00,200
26.00,4.07,262144.00,0.00,100.00,200
36.00,4.07,262144.00,0.00,100.00,200
38.00,30.00,6.00,99.50,0.50,200
34.00,7.92,512.00,0.00,100.00,200
34.00,30.00,6.00,99.50,0.50,200
38.00,5.65,4096.00,0.00,100.00,200
34.00,30.00,9.00,99.50,0.50,200
40.00,5.65,4096.00,0.00,100.00,200
32.00,30.00,18.00,98.00,2.00,200
36.00,30.00,12.00,99.50,0.50,200
34.00,5.65,4096.00,0.00,100.00,200
32.00,4.64,32768.00,0.00,100.00,200
34.00,30.00,12.00,99.50,0.50,200
32.00,30.00,6.00,99.50,0.50,200
34.00,30.00,15.00,99.50,0.50,200
32.00,30.00,9.00,99.50,0.50,200
34.00,16.77,64.00,99.50,0.50,200
32.00,16.77,64.00,99.50,0.50,200
34.00,30.00,18.00,99.50,0.50,200
40.00,4.07,262144.00,0.00,100.00,200
32.00,30.00,12.00,99.50,0.50,200
32.00,5.65,4096.00,0.00,100.00,200
32.00,7.92,512.00,0.00,100.00,200
34.00,4.07,262144.00,0.00,100.00,200
30.00,5.65,4096.00,0.00,100.00,200
30.00,4.07,262144.00,0.00,100.00,200
38.00,4.64,32768.00,0.00,100.00,200
34.00,4.64,32768.00,0.00,100.00,200
28.00,4.64,32768.00,0.00,100.00,200
30.00,30.00,9.00,99.50,0.50,200
30.00,30.00,18.00,99.50,0.50,200
26.00,4.64,32768.00,0.00,100.00,200
30.00,7.92,512.00,30.00,70.00,200
30.00,16.77,64.00,99.50,0.50,200
28.00,5.65,4096.00,0.00,100.00,200
28.00,7.92,512.00,0.00,100.00,200
30.00,30.00,6.00,99.50,0.50,200
30.00,4.64,32768.00,0.00,100.00,200
26.00,5.65,4096.00,0.00,100.00,200
28.00,4.07,262144.00,0.00,100.00,200
22.00,4.07,262144.00,0.00,100.00,200
30.00,30.00,15.00,99.50,0.50,200
30.00,30.00,12.00,99.50,0.50,200
26.00,7.92,512.00,0.50,99.50,200
24.00,5.65,4096.00,0.00,100.00,200
22.00,5.65,4096.00,0.00,100.00,200
24.00,7.92,512.00,0.00,100.00,200
24.00,4.64,32768.00,0.00,100.00,200
28.00,30.00,6.00,99.50,0.50,200
28.00,30.00,12.00,99.50,0.50,200
28.00,30.00,9.00,99.50,0.50,200
28.00,30.00,18.00,65.50,34.50,200
20.00,4.07,262144.00,0.00,100.00,200
28.00,30.00,15.00,99.50,0.50,200
32.00,4.07,262144.00,0.00,100.00,200
28.00,16.77,64.00,99.50,0.50,200
22.00,4.64,32768.00,0.00,100.00,200
22.00,7.92,512.00,0.00,100.00,200
20.00,4.64,32768.00,0.00,100.00,200
24.00,4.07,262144.00,0.00,100.00,200
20.00,5.65,4096.00,0.00,100.00,200
20.00,7.92,512.00,0.00,100.00,200
26.00,30.00,15.00,91.00,9.00,200
26.00,16.77,64.00,99.50,0.50,200
26.00,30.00,18.00,64.50,35.50,200
26.00,30.00,6.00,99.50,0.50,200
26.00,30.00,12.00,99.50,0.50,200
26.00,30.00,9.00,99.50,0.50,200
24.00,30.00,15.00,80.50,19.50,200
24.00,30.00,18.00,58.50,41.50,200
24.00,30.00,9.00,99.50,0.50,200
24.00,30.00,12.00,99.50,0.50,200
24.00,16.77,64.00,99.50,0.50,200
24.00,30.00,6.00,99.50,0.50,200
22.00,30.00,18.00,54.50,45.50,200
22.00,30.00,9.00,99.50,0.50,200
22.00,30.00,15.00,76.50,23.50,200
22.00,16.77,64.00,88.50,11.50,200
22.00,30.00,12.00,96.00,4.00,200
20.00,30.00,15.00,65.50,34.50,200
20.00,30.00,18.00,31.00,69.00,200
22.00,30.00,6.00,99.50,0.50,200
20.00,30.00,12.00,84.50,15.50,200
20.00,16.77,64.00,78.00,22.00,200
20.00,30.00,9.00,99.50,0.50,200
20.00,30.00,6.00,99.50,0.50,200
