arrival_rate,bp_L,bp_H,FCFS_percentage,BAL_percentage,total_rounds
24.00,30.00,9.00,99.50,0.50,200
22.00,16.77,64.00,90.00,10.00,200
22.00,30.00,18.00,55.00,45.00,200
22.00,30.00,12.00,91.50,8.50,200
20.00,30.00,18.00,35.00,65.00,200
22.00,30.00,15.00,68.00,32.00,200
20.00,30.00,15.00,65.50,34.50,200
22.00,30.00,6.00,99.50,0.50,200
22.00,30.00,9.00,99.50,0.50,200
20.00,30.00,12.00,87.00,13.00,200
20.00,16.77,64.00,79.50,20.50,200
20.00,30.00,9.00,99.50,0.50,200
20.00,30.00,6.00,99.50,0.50,200
38.00,16.77,64.00,99.50,0.50,200
34.00,30.00,6.00,99.50,0.50,200
36.00,4.64,32768.00,0.00,100.00,200
40.00,30.00,12.00,99.50,0.50,200
36.00,30.00,9.00,99.50,0.50,200
38.00,30.00,12.00,99.50,0.50,200
40.00,30.00,9.00,99.50,0.50,200
40.00,5.65,4096.00,0.00,100.00,200
38.00,30.00,18.00,98.00,2.00,200
34.00,30.00,9.00,99.50,0.50,200
36.00,30.00,15.00,99.50,0.50,200
40.00,7.92,512.00,0.00,100.00,200
40.00,30.00,18.00,99.50,0.50,200
34.00,16.77,64.00,99.50,0.50,200
36.00,30.00,18.00,99.50,0.50,200
34.00,4.64,32768.00,0.00,100.00,200
40.00,30.00,15.00,99.50,0.50,200
36.00,30.00,12.00,99.50,0.50,200
34.00,30.00,12.00,99.50,0.50,200
36.00,5.65,4096.00,0.00,100.00,200
34.00,30.00,18.00,99.50,0.50,200
32.00,30.00,9.00,99.50,0.50,200
40.00,4.64,32768.00,0.00,100.00,200
32.00,30.00,18.00,99.50,0.50,200
36.00,30.00,6.00,99.50,0.50,200
40.00,30.00,6.00,99.50,0.50,200
34.00,30.00,15.00,99.50,0.50,200
38.00,30.00,9.00,99.50,0.50,200
38.00,7.92,512.00,0.00,100.00,200
40.00,16.77,64.00,99.50,0.50,200
38.00,4.07,262144.00,0.00,100.00,200
32.00,4.07,262144.00,0.00,100.00,200
32.00,30.00,15.00,99.50,0.50,200
32.00,7.92,512.00,0.00,100.00,200
34.00,7.92,512.00,0.00,100.00,200
34.00,5.65,4096.00,0.00,100.00,200
36.00,7.92,512.00,0.00,100.00,200
36.00,16.77,64.00,99.50,0.50,200
40.00,4.07,262144.00,0.00,100.00,200
38.00,30.00,15.00,99.00,1.00,200
38.00,30.00,6.00,99.50,0.50,200
38.00,5.65,4096.00,0.00,100.00,200
34.00,4.07,262144.00,0.00,100.00,200
32.00,30.00,12.00,99.50,0.50,200
38.00,4.64,32768.00,0.00,100.00,200
30.00,7.92,512.00,0.50,99.50,200
30.00,30.00,15.00,99.50,0.50,200
36.00,4.07,262144.00,0.50,99.50,200
32.00,16.77,64.00,99.50,0.50,200
32.00,30.00,6.00,99.50,0.50,200
28.00,4.64,32768.00,0.00,100.00,200
24.00,4.07,262144.00,0.00,100.00,200
32.00,4.64,32768.00,0.00,100.00,200
32.00,5.65,4096.00,0.00,100.00,200
30.00,5.65,4096.00,0.00,100.00,200
26.00,4.64,32768.00,0.00,100.00,200
28.00,5.65,4096.00,0.00,100.00,200
30.00,30.00,18.00,99.50,0.50,200
26.00,5.65,4096.00,0.00,100.00,200
30.00,16.77,64.00,99.50,0.50,200
28.00,4.07,262144.00,0.00,100.00,200
30.00,30.00,12.00,99.50,0.50,200
30.00,4.64,32768.00,0.00,100.00,200
28.00,7.92,512.00,0.00,100.00,200
30.00,30.00,6.00,99.50,0.50,200
30.00,4.07,262144.00,0.00,100.00,200
30.00,30.00,9.00,99.50,0.50,200
24.00,5.65,4096.00,0.00,100.00,200
26.00,4.07,262144.00,0.00,100.00,200
24.00,4.64,32768.00,0.00,100.00,200
28.00,30.00,15.00,99.50,0.50,200
22.00,5.65,4096.00,0.00,100.00,200
20.00,4.64,32768.00,0.00,100.00,200
28.00,30.00,12.00,99.50,0.50,200
22.00,4.64,32768.00,0.00,100.00,200
26.00,7.92,512.00,0.00,100.00,200
28.00,30.00,6.00,99.50,0.50,200
28.00,30.00,9.00,99.50,0.50,200
28.00,30.00,18.00,67.00,33.00,200
24.00,7.92,512.00,0.00,100.00,200
20.00,5.65,4096.00,0.00,100.00,200
22.00,4.07,262144.00,0.00,100.00,200
20.00,4.07,262144.00,0.00,100.00,200
28.00,16.77,64.00,99.50,0.50,200
22.00,7.92,512.00,0.00,100.00,200
26.00,16.77,64.00,99.50,0.50,200
26.00,30.00,18.00,65.00,35.00,200
26.00,30.00,12.00,99.50,0.50,200
20.00,7.92,512.00,0.00,100.00,200
26.00,30.00,15.00,81.00,19.00,200
26.00,30.00,6.00,99.50,0.50,200
26.00,30.00,9.00,99.50,0.50,200
24.00,30.00,18.00,64.00,36.00,200
24.00,30.00,12.00,99.50,0.50,200
24.00,16.77,64.00,93.00,7.00,200
24.00,30.00,15.00,78.00,22.00,200
24.00,30.00,9.00,99.50,0.50,200
22.00,30.00,18.00,51.50,48.50,200
24.00,30.00,6.00,99.50,0.50,200
22.00,16.77,64.00,89.50,10.50,200
22.00,30.00,12.00,93.50,6.50,200
22.00,30.00,15.00,74.50,25.50,200
22.00,30.00,9.00,99.50,0.50,200
20.00,16.77,64.00,77.00,23.00,200
20.00,30.00,18.00,35.00,65.00,200
20.00,30.00,15.00,63.50,36.50,200
22.00,30.00,6.00,99.50,0.50,200
20.00,30.00,12.00,81.50,18.50,200
20.00,30.00,9.00,99.50,0.50,200
20.00,30.00,6.00,99.50,0.50,200
