frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,141006.755615,38993.000000,0.000000
4,273942.226875,127066.000000,0.000000
8,130569.161631,65552.000000,0.000000
16,190078.003222,80724.000000,0.000000
32,565785.361584,189611.000000,0.000000
64,185699.643072,109061.000000,0.000000
128,734078.773474,277554.000000,0.000000
256,198061.080599,45461.000000,0.000000
512,902610.912864,258000.000000,0.000000
1024,445651.156581,236922.000000,0.000000
2048,536894.717412,197552.000000,0.000000
4096,546869.388399,173261.000000,0.000000
8192,709738.637367,155902.000000,0.000000
16384,1362641.078442,177905.000000,0.000000
32768,3160922.907310,240614.000000,0.000000
65536,1089552.874606,217462.000000,0.000000
