frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,301228.450248,126332.000000,0.000000
4,76055.620121,24683.000000,0.000000
8,67070.591819,18887.000000,0.000000
16,304972.740420,158728.000000,0.000000
32,177656.845919,97042.000000,0.000000
64,320825.063733,186323.000000,0.000000
128,314009.495027,103996.000000,0.000000
256,255019.456189,176704.000000,0.000000
512,972559.107708,327341.000000,0.000000
1024,159254.629995,48234.000000,0.000000
2048,329484.937741,159042.000000,0.000000
4096,231457.867870,109731.000000,0.000000
8192,468689.087874,242095.000000,0.000000
16384,917407.647075,208953.000000,0.000000
32768,1015898.027544,211570.000000,0.000000
65536,479296.011044,206834.000000,0.000000
