frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,231469.374897,200524.000000,0.000000
4,99196.319786,54829.000000,0.000000
8,117499.347811,56724.000000,0.000000
16,153069.066509,49682.000000,0.000000
32,433050.353868,276981.000000,0.000000
64,260659.313473,183469.000000,0.000000
128,215257.968888,73823.000000,0.000000
256,377073.254152,119344.000000,0.000000
512,177884.770450,70937.000000,0.000000
1024,156753.647262,73487.000000,0.000000
2048,218273.740349,73003.000000,0.000000
4096,764888.693484,269614.000000,0.000000
8192,138641.685582,57869.000000,0.000000
16384,213172.310969,97137.000000,0.000000
32768,360121.457758,109343.000000,0.000000
65536,187028.122303,106421.000000,0.000000
