frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,347296.881666,160614.000000,0.000000
4,232591.740290,115890.000000,0.000000
8,171716.237954,55886.000000,0.000000
16,367365.799462,116208.000000,0.000000
32,308033.824596,126303.000000,0.000000
64,801861.163177,283048.000000,0.000000
128,557843.590759,181443.000000,0.000000
256,203064.468921,50922.000000,0.000000
512,164580.013085,43756.000000,0.000000
1024,466193.330483,173750.000000,0.000000
2048,612264.249875,238058.000000,0.000000
4096,823573.538687,241765.000000,0.000000
8192,847133.548539,273573.000000,0.000000
16384,784576.843105,252910.000000,0.000000
32768,810285.257657,279774.000000,0.000000
65536,1265516.094899,173975.000000,0.000000
