frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,435580.367839,208131.000000,0.000000
4,342438.411309,137013.000000,0.000000
8,413948.565100,166772.000000,0.000000
16,217088.017488,110841.000000,0.000000
32,258520.280634,202036.000000,0.000000
64,274156.833473,172340.000000,0.000000
128,373792.133626,111112.000000,0.000000
256,314010.163942,97451.000000,0.000000
512,390544.451026,239579.000000,0.000000
1024,294329.112315,147219.000000,0.000000
2048,758573.856376,301140.000000,0.000000
4096,327240.282948,106198.000000,0.000000
8192,409661.562620,192778.000000,0.000000
16384,606149.597486,190672.000000,0.000000
32768,1666531.275621,285989.000000,0.000000
65536,1148294.812434,105001.000000,0.000000
