frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,304662.913055,177044.000000,0.000000
4,633221.691204,320641.000000,0.000000
8,99904.548295,33253.000000,0.000000
16,130924.809624,40068.000000,0.000000
32,284859.550517,161751.000000,0.000000
64,340066.590457,210466.000000,0.000000
128,491714.325752,215972.000000,0.000000
256,358454.926199,144760.000000,0.000000
512,494140.310388,220997.000000,0.000000
1024,145189.647840,47332.000000,0.000000
2048,279281.217884,86534.000000,0.000000
4096,729508.430709,372656.000000,0.000000
8192,724364.335166,261241.000000,0.000000
16384,473934.324686,57675.000000,0.000000
32768,1526577.312652,190939.000000,0.000000
65536,1232166.990894,106652.000000,0.000000
