frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,254414.046332,151447.000000,0.000000
4,486507.049142,127488.000000,0.000000
8,478555.833208,188190.000000,0.000000
16,481816.419762,202490.000000,0.000000
32,686906.222256,269103.000000,0.000000
64,432925.268874,197544.000000,0.000000
128,282719.961315,79508.000000,0.000000
256,180615.858947,60879.000000,0.000000
512,392499.794313,135494.000000,0.000000
1024,605711.523862,221893.000000,0.000000
2048,292640.091599,90914.000000,0.000000
4096,402627.531364,89935.000000,0.000000
8192,688554.239415,220086.000000,0.000000
16384,1182720.673105,192311.000000,0.000000
32768,1386628.999953,173318.000000,0.000000
65536,1076816.308865,122252.000000,0.000000
