arrival_rate,bp_parameter_L,bp_parameter_H,FCFS_L2_norm_flow_time
36,8.500000,262144,103333352.979798
36,9.800000,32768,112026848.123396
36,12.400000,4096,123272427.556699
36,18.900000,512,109649288.161336
36,56.300000,64,113066027.669308
36,60.000000,12,112369028.535813
36,60.000000,18,112406129.953291
36,60.000000,24,115726536.944295
