arrival_rate,bp_parameter_L,bp_parameter_H,FCFS_L2_norm_flow_time
24,8.500000,262144,147732871.519901
24,9.800000,32768,179438168.938591
24,12.400000,4096,178753350.340329
24,18.900000,512,167953261.895212
24,56.300000,64,167842875.966282
24,60.000000,12,168534473.376133
24,60.000000,18,168395073.100366
24,60.000000,24,167090629.939982
