arrival_rate,bp_parameter_L,bp_parameter_H,FCFS_L2_norm_flow_time
20,8.500000,262144,199392495.524137
20,9.800000,32768,204824599.330535
20,12.400000,4096,191571926.125967
20,18.900000,512,188191102.701165
20,56.300000,64,188503546.113543
20,60.000000,12,187058997.327152
20,60.000000,18,186760809.194051
20,60.000000,24,186958531.849102
