arrival_rate,bp_parameter_L,bp_parameter_H,FCFS_L2_norm_flow_time
36,8.500000,262144,96407246.705725
36,9.800000,32768,117404038.512993
36,12.400000,4096,116934707.302771
36,18.900000,512,115184294.848951
36,56.300000,64,112199836.158282
36,60.000000,12,113045045.739569
36,60.000000,18,114091551.137069
36,60.000000,24,112829682.453827
