arrival_rate,bp_parameter_L,bp_parameter_H,FCFS_L2_norm_flow_time
28,8.500000,262144,107603758.993121
28,9.800000,32768,143491902.150592
28,12.400000,4096,149061369.278949
28,18.900000,512,147766041.838363
28,56.300000,64,150776755.635114
28,60.000000,12,148729474.463699
28,60.000000,18,150352431.716315
28,60.000000,24,152424258.650228
