arrival_rate,bp_parameter_L,bp_parameter_H,FCFS_L2_norm_flow_time
36,8.500000,262144,119452032.013772
36,9.800000,32768,110455543.091886
36,12.400000,4096,123565528.352016
36,18.900000,512,108300746.916222
36,56.300000,64,112161235.241641
36,60.000000,12,111793006.740565
36,60.000000,18,113853898.827493
36,60.000000,24,113764537.619214
