arrival_rate,bp_parameter_L,bp_parameter_H,FCFS_L2_norm_flow_time
20,8.500000,262144,194094388.617919
20,9.800000,32768,192050645.150264
20,12.400000,4096,187175030.673372
20,18.900000,512,189047491.170241
20,56.300000,64,186823058.709296
20,60.000000,12,186931888.403441
20,60.000000,18,187787042.527344
20,60.000000,24,187157344.309561
