arrival_rate,bp_parameter_L,bp_parameter_H,FCFS_L2_norm_flow_time
34,8.500000,262144,106509117.715768
34,9.800000,32768,120334927.090061
34,12.400000,4096,120799702.457531
34,18.900000,512,124102578.812761
34,56.300000,64,120326817.634520
34,60.000000,12,122190272.624450
34,60.000000,18,122033573.678232
34,60.000000,24,123579173.490928
