arrival_rate,bp_parameter_L,bp_parameter_H,FCFS_L2_norm_flow_time
20,8.500000,262144,208501908.630076
20,9.800000,32768,178967516.568506
20,12.400000,4096,184860624.061579
20,18.900000,512,188047968.443104
20,56.300000,64,185526046.884757
20,60.000000,12,186492729.682687
20,60.000000,18,187074384.387897
20,60.000000,24,186159385.072271
