arrival_rate,bp_parameter_L,bp_parameter_H,FCFS_L2_norm_flow_time
30,8.500000,262144,128132383.225775
30,9.800000,32768,134758312.135638
30,12.400000,4096,137454342.084378
30,18.900000,512,140885631.608115
30,56.300000,64,140201507.930387
30,60.000000,12,141587682.603517
30,60.000000,18,141760449.403914
30,60.000000,24,140987017.158157
