arrival_rate,bp_parameter_L,bp_parameter_H,FCFS_L2_norm_flow_time
28,8.500000,262144,142310430.713352
28,9.800000,32768,135795374.450283
28,12.400000,4096,148463078.825936
28,18.900000,512,151623025.980952
28,56.300000,64,149448274.898379
28,60.000000,12,150620114.297124
28,60.000000,18,150184478.414906
28,60.000000,24,149512783.344759
