arrival_rate,bp_parameter_L,bp_parameter_H,FCFS_L2_norm_flow_time
36,8.500000,262144,238165900.262211
36,9.800000,32768,116682560.610266
36,12.400000,4096,112822728.408688
36,18.900000,512,110277184.527254
36,56.300000,64,112637851.894786
36,60.000000,12,112361087.814204
36,60.000000,18,113780395.465363
36,60.000000,24,116315432.855521
